Label,BalabanJ,BertzCT,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,Ipc,Kappa2,Kappa3,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinEStateIndex,MolLogP,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,VSA_EState10,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_benzodiazepine,fr_bicyclic,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
0,2.168,495.625,0.0,0.0,0.0,6.104,0.0,18.715,11.127,0.0,31.313,42.572,4.737,255.162,0.294,-1.8,27068.962,6.954,3.831,0.485,6.193,0.125,0.092,0.092,3.725,0,0,0,2,0,2,2,1,2,6,0,0,0,10.054,11.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.531,37.709,6.421,0.0,2,4.737,0.0,0.0,5.317,0.0,19.449,13.592,65.724,5.75,10.054,0.0,5.75,0.0,13.592,0.0,6.924,23.652,54.597,0.0,0.0,21.26,0.0,0.0,37.333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.585,990.589,18.014,9.185,0.0,13.152,28.333,0.0,21.96,31.313,0.0,20.395,9.843,370.119,0.235,-3.4,2267364.651,6.724,3.217,0.441,14.628,0.414,0.176,-0.608,1.396,0,1,1,1,2,3,8,1,10,4,0,1,1,9.843,17.615,0.0,5.824,0.0,6.093,9.884,9.185,4.797,10.197,6.066,29.479,17.324,25.887,4,19.028,11.781,0.0,25.191,7.048,6.104,18.052,42.346,22.645,4.9,14.872,0.0,0.0,55.647,11.785,5.817,0.0,36.529,0.0,22.645,106.26,0.0,14.628,55.872,0,1,0,0,5,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,1.983,308.316,0.0,0.0,0.0,0.0,6.042,24.518,23.413,11.337,0.0,17.225,5.734,211.114,0.7,-0.61,2365.729,4.275,2.067,0.375,5.691,0.18,0.641,0.641,1.582,1,0,1,0,1,1,4,2,4,3,0,0,0,11.05,0.0,5.132,0.0,0.0,0.0,0.0,4.984,0.0,11.337,6.924,32.228,10.919,5.694,2,0.0,16.468,0.0,10.301,0.0,38.649,12.278,10.571,0.0,11.05,5.132,0.0,11.337,17.571,12.842,0.0,30.336,0.0,0.0,0.0,50.94,1.654,0.0,25.513,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2.286,337.749,6.104,5.107,0.0,0.0,19.193,18.777,5.563,7.11,38.113,5.317,9.474,267.183,0.6,-1.1,16005.551,8.908,7.155,0.491,9.726,0.119,0.303,-0.49,1.613,0,0,0,1,0,1,4,2,4,9,0,0,0,19.897,18.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.98,24.117,19.696,6.607,1,14.58,0.0,0.0,5.317,0.0,32.414,26.868,29.829,5.75,10.054,0.0,5.75,0.0,44.121,11.158,0.0,19.411,24.265,0.0,0.0,50.72,0.0,0.0,41.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.453,557.942,0.0,0.0,0.0,0.0,0.0,117.806,36.81,0.0,0.0,65.966,0.0,502.447,0.786,-1.1,142431826.1,19.938,14.001,0.315,3.626,0.023,1.039,1.039,0.416,0,2,2,1,0,1,8,6,8,4,0,2,2,31.901,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,24.265,89.168,65.448,0.0,3,0.0,0.0,0.0,41.701,0.0,38.773,104.716,35.392,0.0,31.901,0.0,0.0,0.0,114.516,13.09,0.0,36.81,24.265,0.0,0.0,78.66,0.0,0.0,63.333,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.079,210.967,19.007,9.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.776,243.886,1.0,0.88,88.552,2.979,2.407,0.373,10.238,0.373,3.347,-5.222,0.431,0,0,0,0,0,0,2,4,10,2,0,0,0,19.574,0.0,0.0,0.0,0.0,19.007,9.13,0.0,0.0,0.0,23.202,0.0,0.0,0.0,0,28.704,38.393,0.0,0.0,0.0,3.816,0.0,0.0,0.0,0.0,0.0,0.0,38.393,23.389,9.13,0.0,0.0,0.0,0.0,0.0,115.06,9.455,17.129,22.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.339,1134.349,0.0,13.979,0.0,47.779,18.443,42.504,12.133,19.187,31.199,16.377,9.474,492.242,0.483,-3.22,171524082.3,10.41,5.015,0.462,13.589,0.407,0.068,-0.368,5.63,2,1,3,1,1,2,5,1,7,7,2,1,3,14.791,11.921,0.0,0.0,0.0,12.063,9.779,9.185,0.0,0.0,24.275,87.123,23.72,18.219,5,23.453,18.139,0.0,10.301,29.59,51.677,6.607,60.182,11.127,5.317,9.185,0.0,0.0,35.799,14.268,35.407,45.225,48.671,0.0,17.203,77.52,0.0,13.589,69.744,0,0,0,0,1,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,4.259,647.563,25.824,18.949,0.0,32.335,45.38,32.348,14.22,0.0,0.0,15.95,28.365,541.276,0.864,-1.92,30745500.25,22.291,22.538,0.447,12.621,0.407,0.074,-3.414,2.169,0,0,0,0,0,0,9,4,14,27,0,0,0,44.315,19.256,0.0,5.907,0.0,19.782,9.36,9.589,0.0,0.0,19.262,32.104,33.974,19.821,0,47.313,25.689,0.0,15.95,0.0,57.408,67.008,0.0,0.0,15.95,9.589,0.0,7.596,96.037,32.831,0.0,51.367,0.0,0.0,0.0,170.75,0.0,15.865,78.774,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,1.996,836.493,0.0,0.0,0.0,0.0,11.567,28.35,0.0,6.327,40.965,22.33,16.593,294.067,0.063,-2.46,141955.334,4.824,2.042,0.283,6.188,0.159,0.497,0.497,3.272,0,1,1,2,1,3,4,0,5,1,0,0,0,0.0,12.872,5.824,0.0,0.0,0.0,9.56,0.0,0.0,10.197,41.933,18.199,16.15,11.399,4,0.0,17.313,0.0,14.764,4.992,6.545,0.0,76.832,5.687,0.0,0.0,0.0,11.601,20.476,6.545,0.0,16.951,59.851,5.023,5.687,43.07,6.188,1.963,36.459,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.212,574.171,0.0,9.589,0.0,11.249,11.164,4.567,17.942,7.048,0.0,9.968,0.0,180.065,0.286,-1.85,1349.044,2.317,0.851,0.339,11.441,0.332,0.351,-0.371,-1.04,0,0,0,0,2,2,5,1,6,0,0,0,0,4.984,5.517,5.647,0.0,5.559,5.69,13.929,9.779,0.0,0.0,0.0,0.0,14.095,6.327,2,0.0,11.164,0.0,19.102,14.095,0.0,0.0,27.165,0.0,11.249,0.0,0.0,0.0,19.102,14.095,0.0,0.0,15.916,0.0,11.164,72.68,0.0,2.369,33.798,0,0,0,0,4,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.032,563.944,0.0,0.0,0.0,0.0,6.042,6.545,21.166,0.0,11.762,79.35,0.0,284.135,0.294,-1.45,47893.826,5.505,2.434,0.338,2.45,0.055,0.499,0.499,4.239,0,1,1,2,0,2,3,0,3,3,0,0,0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.027,45.285,22.378,11.375,3,0.0,23.137,0.0,4.9,0.0,22.757,25.54,48.531,0.0,4.9,11.375,0.0,11.762,31.582,0.0,0.0,6.924,58.322,0.0,0.0,6.48,1.866,0.0,35.467,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.235,1606.451,24.095,9.589,0.0,23.847,29.233,37.197,51.159,32.428,12.133,15.95,33.158,634.289,0.486,-4.22,26926206214.0,13.253,5.663,0.497,13.397,0.331,0.004,-0.645,4.571,1,2,3,2,1,3,10,1,11,11,1,1,2,38.142,17.957,11.499,5.75,0.0,11.939,9.694,4.795,0.0,0.0,0.0,72.567,48.939,47.509,6,42.747,28.918,0.0,9.884,17.754,37.512,55.748,53.229,22.998,18.947,0.0,22.998,0.0,89.779,30.22,17.754,35.704,36.408,0.0,16.979,117.78,0.0,0.0,102.833,0,0,0,0,1,1,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.898,596.796,11.949,14.384,0.0,18.235,24.216,5.563,4.9,18.199,0.0,5.317,5.734,259.096,0.308,-2.37,28986.628,4.081,1.759,0.398,12.281,0.255,0.197,-0.586,0.03,0,2,2,1,0,1,4,2,6,1,0,1,1,10.634,6.042,0.0,11.814,5.907,0.0,19.7,0.0,0.0,0.0,6.066,18.554,29.78,0.0,3,14.384,23.409,0.0,10.217,0.0,25.428,5.734,29.326,0.0,11.05,5.687,0.0,0.0,28.663,16.134,0.0,28.763,18.199,0.0,0.0,92.5,0.0,0.0,51.333,0,0,1,0,0,0,0,3,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.496,565.06,9.837,8.418,0.0,9.791,11.375,0.0,24.265,24.265,0.0,0.0,11.467,248.062,0.0,-2.01,6953.463,4.102,2.236,0.399,12.175,0.206,0.219,-3.484,1.684,0,0,0,2,0,2,4,2,5,2,0,0,0,11.467,0.0,0.0,9.837,0.0,0.0,0.0,8.418,0.0,0.0,0.0,48.531,11.375,9.791,2,8.418,21.212,0.0,0.0,0.0,9.791,11.467,48.531,0.0,11.467,11.375,0.0,0.0,8.418,9.837,0.0,0.0,58.322,0.0,0.0,86.18,-3.484,24.35,24.717,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.106,754.286,0.0,9.497,0.0,11.567,5.687,20.788,17.403,31.313,6.066,10.301,0.0,274.058,0.071,-2.14,34243.15,4.512,2.126,0.508,13.73,0.146,0.208,-0.304,3.85,0,0,0,2,1,3,4,2,5,2,0,0,0,10.423,16.574,0.0,0.0,0.0,0.0,0.0,9.374,0.0,11.337,0.0,36.398,12.611,15.904,3,9.497,27.241,0.0,4.984,0.0,0.0,12.364,42.215,16.321,5.317,10.078,5.75,11.337,17.138,0.0,5.817,0.0,36.398,0.0,20.788,45.15,1.429,13.73,31.841,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.579,800.576,11.016,10.213,0.0,17.895,5.75,55.827,18.405,6.066,6.066,11.479,4.737,339.183,0.619,-1.52,1400624.064,4.413,1.571,0.504,12.08,0.166,0.157,-0.78,2.513,3,2,5,1,0,1,4,2,4,2,2,1,3,14.95,6.104,11.499,0.0,0.0,0.0,4.9,0.0,0.0,0.0,12.645,68.191,18.15,11.016,6,14.95,0.0,0.0,4.9,5.918,61.687,13.09,35.412,11.499,4.737,0.0,11.499,0.0,45.949,11.836,5.918,43.231,24.285,0.0,0.0,52.93,0.0,0.0,51.333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.529,550.498,0.0,5.107,0.0,6.104,18.753,43.851,24.826,14.22,12.133,10.966,14.211,349.225,0.7,-1.3,727902.022,8.877,4.657,0.493,9.829,0.16,0.158,-0.158,2.641,1,1,2,1,0,1,5,1,5,7,1,1,2,19.317,0.0,11.499,0.0,0.0,0.0,4.9,0.0,0.0,0.0,18.908,43.379,19.131,33.034,3,19.317,0.0,0.0,4.9,0.0,56.775,33.916,23.763,11.499,9.474,0.0,11.499,0.0,62.172,11.158,0.0,37.668,18.199,0.0,0.0,51.16,0.0,0.0,51.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.76,103.588,32.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.606,287.86,1.0,1.74,416.314,4.506,2.044,0.12,5.881,0.069,0.437,-0.437,3.644,1,0,1,0,0,0,0,0,6,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.606,0.0,0.0,0.0,32.263,1,0.0,69.606,0.0,0.0,0.0,32.263,0.0,0.0,0.0,0.0,0.0,0.0,69.606,32.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.287,0.0,-2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.603,1215.165,10.023,13.212,0.0,39.676,17.193,22.464,6.066,24.437,6.924,9.879,25.598,454.006,0.222,-2.56,4474769.208,7.359,3.703,0.454,12.903,0.265,0.022,-4.09,3.961,0,1,1,1,2,3,8,1,11,6,0,0,0,13.997,15.612,17.282,6.793,15.907,0.0,4.795,13.14,0.0,11.337,16.758,48.554,6.421,4.877,4,27.209,44.628,0.0,5.157,0.0,25.164,11.515,50.3,11.499,14.196,5.884,11.499,22.938,26.151,16.444,13.847,26.493,32.998,5.023,0.0,107.73,2.941,30.469,42.118,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1.384,845.403,6.104,9.901,0.0,12.514,24.589,42.993,0.0,7.11,56.312,15.117,9.474,427.247,0.458,-2.61,8558341.072,11.135,6.686,0.493,12.483,0.238,0.01,-0.594,2.308,0,1,1,2,0,2,6,2,7,10,0,1,1,19.897,12.711,11.499,5.907,0.0,0.0,14.594,0.0,0.0,0.0,30.332,37.107,38.411,13.655,3,19.375,11.595,0.0,9.8,0.0,19.951,58.302,53.591,11.499,14.791,5.687,11.499,0.0,79.903,4.795,13.847,11.127,42.465,0.0,0.0,74.27,0.0,0.0,68.333,0,1,0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2.66,179.115,24.354,15.32,0.0,26.303,0.0,0.0,0.0,4.9,0.0,0.0,10.213,207.111,1.0,-0.24,1243.512,5.014,2.221,0.395,9.512,0.109,0.119,-1.234,-3.262,0,1,1,0,0,0,6,5,6,3,0,1,1,25.533,12.208,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,13.09,25.36,1,25.533,0.0,0.0,4.9,0.0,24.354,26.303,0.0,0.0,0.0,0.0,0.0,0.0,81.09,0.0,0.0,0.0,0.0,0.0,0.0,104.39,0.0,0.0,43.333,0,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.076,1053.003,24.598,19.398,0.0,18.28,0.0,27.724,12.133,24.285,24.265,18.415,5.107,411.185,0.292,-2.96,4553841.084,9.238,4.777,0.481,13.498,0.305,0.073,-1.13,4.628,0,0,0,2,1,3,4,3,6,8,0,0,0,19.887,5.817,0.0,0.0,0.0,5.969,4.795,4.39,0.0,0.0,36.408,43.686,34.623,18.629,3,24.505,22.948,0.0,4.567,0.0,44.939,0.0,66.118,11.127,0.0,4.39,0.0,0.0,38.064,4.795,5.817,38.425,54.607,0.0,28.106,82.69,0.0,15.642,62.025,1,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.681,497.851,32.344,9.36,0.0,12.363,0.0,4.567,12.263,0.0,0.0,4.984,25.364,279.062,0.5,-1.25,6417.513,6.075,4.944,0.394,11.374,0.35,0.063,-4.314,-1.662,0,0,0,0,1,1,7,4,10,6,0,0,0,25.364,12.166,0.0,0.0,0.0,13.286,9.132,4.795,4.984,0.0,0.0,6.066,6.197,19.256,1,24.195,13.414,0.0,9.551,0.0,12.649,18.689,22.747,0.0,11.423,5.818,0.0,7.596,43.503,15.847,0.0,0.0,17.058,0.0,0.0,147.9,0.0,11.728,46.744,0,1,1,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.591,1184.014,6.042,9.589,0.0,31.194,17.92,27.724,4.9,11.948,36.398,11.05,9.474,389.138,0.273,-3.48,10567249.61,5.762,2.239,0.454,13.089,0.245,0.022,-0.511,2.211,0,3,3,2,1,3,4,1,7,1,0,1,1,24.258,6.042,11.499,18.607,0.0,0.0,9.589,0.0,0.0,0.0,24.265,29.326,30.065,12.587,6,19.063,22.717,0.0,14.784,0.0,18.505,20.385,59.285,11.499,9.474,0.0,11.499,0.0,53.025,16.01,0.0,22.863,42.465,0.0,10.903,74.87,0.0,0.0,65.667,0,0,0,0,1,1,0,2,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2.027,943.19,0.0,4.39,0.0,5.817,22.843,22.769,6.066,12.133,41.953,9.976,11.601,325.078,0.111,-2.46,280153.657,5.318,2.263,0.298,14.302,0.132,0.293,-0.293,4.324,0,1,1,2,1,3,3,0,5,1,0,0,0,0.0,11.642,0.0,0.0,0.0,0.0,9.56,9.374,0.0,0.0,23.734,37.256,16.15,29.835,4,4.39,17.313,0.0,9.551,4.992,13.468,0.0,82.147,5.687,0.0,4.39,0.0,11.601,15.263,6.545,12.741,22.645,53.654,5.023,5.687,30.18,6.19,16.347,30.408,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.808,322.266,0.0,5.107,0.0,0.0,17.585,12.966,5.563,6.066,12.133,38.909,0.0,221.178,0.571,-1.02,3017.494,5.9,3.528,0.508,9.511,0.115,0.369,0.369,3.084,0,0,0,1,0,1,2,1,2,5,0,0,0,10.006,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.98,50.048,6.545,0.0,1,5.107,0.0,0.0,4.9,5.918,26.186,20.64,29.829,5.75,0.0,0.0,5.75,0.0,30.647,0.0,5.918,31.75,24.265,0.0,0.0,23.47,0.0,0.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.79,683.316,24.942,16.836,0.0,22.274,0.0,6.066,6.066,0.0,0.0,10.039,16.74,296.964,0.143,-0.87,4303.858,3.818,2.239,0.37,11.634,0.244,0.014,-4.069,-0.351,0,1,1,1,0,1,5,3,10,1,0,0,0,5.317,9.791,0.0,20.047,0.0,0.0,0.0,21.975,4.722,0.0,11.601,12.133,0.0,17.379,2,16.836,37.335,0.0,4.722,5.139,9.791,11.985,17.155,0.0,15.178,5.687,0.0,11.601,23.504,20.047,0.0,0.0,21.924,5.023,0.0,118.36,-2.077,45.684,11.505,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,2.822,59.955,5.969,4.795,0.0,13.028,6.421,0.0,0.0,0.0,0.0,0.0,10.213,104.047,0.75,-0.57,29.02,3.614,5.43,0.481,9.647,0.303,0.035,-0.853,-0.156,0,0,0,0,0,0,2,2,3,3,0,0,0,10.213,0.0,0.0,0.0,0.0,5.969,4.795,0.0,0.0,0.0,0.0,6.421,13.028,0.0,0,15.008,5.969,0.0,0.0,0.0,12.842,6.607,0.0,0.0,0.0,0.0,0.0,0.0,22.789,4.795,0.0,12.842,0.0,0.0,0.0,57.53,0.0,0.0,25.167,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.43,597.878,11.643,15.163,0.0,23.406,24.175,38.525,6.421,4.9,0.0,6.069,5.734,315.195,0.889,-1.12,338391.603,4.286,1.882,0.39,13.14,0.241,0.021,-0.594,1.158,5,1,6,0,0,0,4,2,5,3,5,1,6,15.74,6.042,0.0,5.907,0.0,0.0,4.795,0.0,5.262,0.0,0.0,74.535,6.042,17.712,6,9.901,5.907,5.262,4.9,28.902,75.093,0.0,0.0,6.069,5.734,0.0,0.0,0.0,39.64,4.795,34.5,51.367,0.0,0.0,0.0,90.35,0.0,0.0,51.667,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
